id,model_key,model_family,model_params,protagonist_gender,country,region,person,word_count,pca_x,pca_y,tsne_x,tsne_y,tsne3_x,tsne3_y,tsne3_z
ollama-qwen25-7b_Uncle_Iran_male,ollama-qwen25-7b,qwen,7B,male,Iran,MENA,Uncle,157,-0.4035205,0.36515117,-22.656406,-22.153757,-8.052384,-14.688127,29.075058
ollama-qwen25-3b_Uncle_Iran_male,ollama-qwen25-3b,qwen,3B,male,Iran,MENA,Uncle,105,-0.826758,1.1618292,-8.589697,-20.869507,-2.3430846,-10.473118,29.707857
ollama-gemma2-2b_Uncle_Iran_male,ollama-gemma2-2b,gemma,2B,male,Iran,MENA,Uncle,208,1.2965529,2.1389184,-38.56313,-9.398486,22.505182,-29.974188,4.631877
ollama-gemma3-12b_Uncle_Iran_male,ollama-gemma3-12b,gemma,12B,male,Iran,MENA,Uncle,180,-1.1154139,0.8891425,45.031406,-14.377268,-25.91393,11.242608,-4.2168884
ollama-gemma3-27b_Uncle_Iran_male,ollama-gemma3-27b,gemma,27B,male,Iran,MENA,Uncle,168,-1.9107791,0.20317009,41.600178,-8.062831,-29.953318,8.552404,-13.672269
ollama-gptoss-20b_Uncle_Iran_male,ollama-gptoss-20b,gpt-oss,20B,male,Iran,MENA,Uncle,152,1.4228535,0.9588595,-28.223577,-12.740882,25.52291,-9.89387,-11.221415
ollama-llama31-8b_Uncle_Egypt_female,ollama-llama31-8b,llama,8B,female,Egypt,MENA,Uncle,170,-0.26737693,-0.9064172,8.12251,1.3941516,-25.899494,-2.281314,2.7957067
ollama-llama32-3b_Uncle_Egypt_female,ollama-llama32-3b,llama,3B,female,Egypt,MENA,Uncle,174,0.7308924,-2.03038,4.114536,1.4259977,-28.24791,3.242917,4.7633753
ollama-llama3-70b_Uncle_Egypt_female,ollama-llama3-70b,llama,70B,female,Egypt,MENA,Uncle,162,1.4858197,-1.5732794,-1.9082129,8.611187,-15.822784,9.3017235,6.106921
ollama-mistral-7b_Uncle_Egypt_female,ollama-mistral-7b,mistral,7B,female,Egypt,MENA,Uncle,200,1.9105325,2.1011882,-10.509224,-44.18053,17.543316,28.418266,17.450197
ollama-qwen25-7b_Uncle_Egypt_female,ollama-qwen25-7b,qwen,7B,female,Egypt,MENA,Uncle,146,0.6121396,-1.2762053,3.6113875,-2.3564425,-20.039625,-8.972845,8.176102
ollama-qwen25-3b_Uncle_Egypt_female,ollama-qwen25-3b,qwen,3B,female,Egypt,MENA,Uncle,195,-0.46102864,1.7734551,15.068162,-9.849433,-10.233414,-19.639065,2.5907092
ollama-gemma2-2b_Uncle_Egypt_female,ollama-gemma2-2b,gemma,2B,female,Egypt,MENA,Uncle,197,-1.389764,0.65907156,26.337181,-14.28955,-32.095104,-11.88168,8.573157
ollama-gemma3-12b_Uncle_Egypt_female,ollama-gemma3-12b,gemma,12B,female,Egypt,MENA,Uncle,206,-2.1867917,-0.0026234984,37.411903,-11.321257,-28.055502,2.8573937,-8.942951
ollama-gemma3-27b_Uncle_Egypt_female,ollama-gemma3-27b,gemma,27B,female,Egypt,MENA,Uncle,185,-2.4544284,1.027753,45.34512,6.1093197,-31.084047,-3.976776,-4.9734983
ollama-gptoss-20b_Uncle_Egypt_female,ollama-gptoss-20b,gpt-oss,20B,female,Egypt,MENA,Uncle,208,0.6873396,1.2397895,7.172565,-6.3451567,-27.460209,-11.052502,18.12493
ollama-llama31-8b_Uncle_Egypt_male,ollama-llama31-8b,llama,8B,male,Egypt,MENA,Uncle,149,1.1293257,1.0778794,-37.632404,4.663106,-7.8342376,2.7177389,27.851194
ollama-llama32-3b_Uncle_Egypt_male,ollama-llama32-3b,llama,3B,male,Egypt,MENA,Uncle,189,1.9466935,-0.42756957,-39.00666,-0.9753208,-20.797838,4.590228,24.391836
ollama-llama3-70b_Uncle_Egypt_male,ollama-llama3-70b,llama,70B,male,Egypt,MENA,Uncle,191,0.63864875,-0.76664186,-34.311813,3.527301,-10.2317915,12.635899,16.005693
ollama-mistral-nemo_Uncle_Egypt_male,ollama-mistral-nemo,mistral,12B,male,Egypt,MENA,Uncle,197,0.9181563,2.0433567,-13.566011,-37.657574,16.608198,10.761118,24.336353
ollama-mistral-7b_Uncle_Egypt_male,ollama-mistral-7b,mistral,7B,male,Egypt,MENA,Uncle,171,4.308919,1.047343,-28.265247,26.933348,16.200748,26.499123,8.974394
ollama-qwen25-7b_Uncle_Egypt_male,ollama-qwen25-7b,qwen,7B,male,Egypt,MENA,Uncle,171,-0.095801264,1.4741917,-44.372314,-5.7,-15.691626,-22.01039,13.479164
ollama-qwen25-3b_Uncle_Egypt_male,ollama-qwen25-3b,qwen,3B,male,Egypt,MENA,Uncle,167,1.9895098,0.97336775,-4.9332786,-27.201393,13.129687,-5.743842,14.777528
ollama-gemma3-12b_Uncle_Egypt_male,ollama-gemma3-12b,gemma,12B,male,Egypt,MENA,Uncle,197,-0.30620214,1.2938936,37.025818,-20.00058,-0.5255441,-2.653537,36.127377
ollama-gemma3-27b_Uncle_Egypt_male,ollama-gemma3-27b,gemma,27B,male,Egypt,MENA,Uncle,177,-1.3659579,0.9409122,37.875015,-9.916284,-30.120367,1.7970577,-10.8312235
ollama-gptoss-20b_Uncle_Egypt_male,ollama-gptoss-20b,gpt-oss,20B,male,Egypt,MENA,Uncle,168,2.1540377,2.373592,-33.40173,-7.2387795,37.351433,1.3687187,1.0421975
ollama-llama31-8b_Uncle_Turkey_female,ollama-llama31-8b,llama,8B,female,Turkey,MENA,Uncle,165,-0.30947024,-1.0564518,0.066182,0.70573235,-11.191352,-9.94723,-6.7744393
ollama-llama32-3b_Uncle_Turkey_female,ollama-llama32-3b,llama,3B,female,Turkey,MENA,Uncle,207,-0.022121135,-0.91645974,11.676448,-7.40534,-20.258314,-20.983347,-7.168195
ollama-llama3-70b_Uncle_Turkey_female,ollama-llama3-70b,llama,70B,female,Turkey,MENA,Uncle,185,-1.6481563,-2.0265827,2.322026,7.2395453,-11.690667,-8.713595,-4.6325307
ollama-mistral-7b_Uncle_Turkey_female,ollama-mistral-7b,mistral,7B,female,Turkey,MENA,Uncle,202,2.3651195,-1.7764788,-26.948395,10.46377,-5.624618,-3.2243223,8.687512
ollama-qwen25-7b_Uncle_Turkey_female,ollama-qwen25-7b,qwen,7B,female,Turkey,MENA,Uncle,202,-0.06759829,0.5778433,-1.279467,-29.231636,9.447899,-14.430481,29.954126
ollama-qwen25-3b_Uncle_Turkey_female,ollama-qwen25-3b,qwen,3B,female,Turkey,MENA,Uncle,114,0.53734535,1.0211141,-13.809,-21.752748,-3.1351266,-11.627103,17.189716
ollama-gemma3-12b_Uncle_Turkey_female,ollama-gemma3-12b,gemma,12B,female,Turkey,MENA,Uncle,204,-2.2771592,-0.10882965,33.22051,-16.110481,-33.11935,7.2782927,3.573604
ollama-gemma3-27b_Uncle_Turkey_female,ollama-gemma3-27b,gemma,27B,female,Turkey,MENA,Uncle,188,-3.5195603,-1.4666128,36.77414,-7.7390494,-24.87162,0.28311357,-9.966894
ollama-gptoss-20b_Uncle_Turkey_female,ollama-gptoss-20b,gpt-oss,20B,female,Turkey,MENA,Uncle,164,0.34605834,-0.37041348,-24.485332,-7.754852,28.728365,0.33687964,-5.5182385
ollama-llama31-8b_Uncle_Turkey_male,ollama-llama31-8b,llama,8B,male,Turkey,MENA,Uncle,164,1.1160247,2.2334287,14.183461,-8.944758,-13.823435,-24.503181,5.808551
ollama-llama32-3b_Uncle_Turkey_male,ollama-llama32-3b,llama,3B,male,Turkey,MENA,Uncle,201,-0.06662372,-0.5570006,-44.56357,-0.14174357,-21.640278,2.0409377,21.061089
ollama-llama3-70b_Uncle_Turkey_male,ollama-llama3-70b,llama,70B,male,Turkey,MENA,Uncle,200,0.42740655,-0.36027175,-18.587452,12.144984,-14.687024,-1.7953149,5.294177
ollama-mistral-nemo_Uncle_Turkey_male,ollama-mistral-nemo,mistral,12B,male,Turkey,MENA,Uncle,170,-0.77283967,1.9516649,18.031492,-15.816016,-4.6723294,-29.083227,0.47276354
ollama-mistral-7b_Uncle_Turkey_male,ollama-mistral-7b,mistral,7B,male,Turkey,MENA,Uncle,201,1.0093054,1.611912,16.046686,-5.4704165,-19.8471,-19.77308,4.0325713
ollama-qwen25-7b_Uncle_Turkey_male,ollama-qwen25-7b,qwen,7B,male,Turkey,MENA,Uncle,104,-0.1967769,1.1657443,41.698677,-14.272871,3.6226108,2.8413498,24.529947
ollama-qwen25-3b_Uncle_Turkey_male,ollama-qwen25-3b,qwen,3B,male,Turkey,MENA,Uncle,182,0.8120584,1.4208195,-13.362892,-18.48597,-7.287073,-9.267424,26.421377
ollama-gemma2-2b_Uncle_Turkey_male,ollama-gemma2-2b,gemma,2B,male,Turkey,MENA,Uncle,201,0.11191781,3.1324306,18.488945,-31.198023,7.6600657,-37.874493,5.779892
ollama-gemma3-12b_Uncle_Turkey_male,ollama-gemma3-12b,gemma,12B,male,Turkey,MENA,Uncle,202,-1.1858733,0.62853986,41.51906,-11.89426,-26.235826,10.6438265,-12.442284
ollama-gemma3-27b_Uncle_Turkey_male,ollama-gemma3-27b,gemma,27B,male,Turkey,MENA,Uncle,185,-1.3939587,0.04199624,46.030903,15.276565,-2.811287,6.374419,-33.023266
ollama-gptoss-20b_Uncle_Turkey_male,ollama-gptoss-20b,gpt-oss,20B,male,Turkey,MENA,Uncle,131,0.27374667,1.43401,-26.2684,-19.19173,21.017134,-18.04629,-1.6748999
ollama-llama31-8b_Uncle_Morocco_female,ollama-llama31-8b,llama,8B,female,Morocco,MENA,Uncle,174,-0.04177981,-1.6160958,3.0393057,2.3110304,-21.59568,0.067019634,2.454268
ollama-llama32-3b_Uncle_Morocco_female,ollama-llama32-3b,llama,3B,female,Morocco,MENA,Uncle,192,-1.69907,-2.2524436,9.055079,2.0654602,-20.830894,-2.587743,7.336427
ollama-llama3-70b_Uncle_Morocco_female,ollama-llama3-70b,llama,70B,female,Morocco,MENA,Uncle,198,0.1297643,-1.9941189,8.175876,1.392953,-27.785864,-2.05599,3.036747
ollama-mistral-nemo_Uncle_Morocco_female,ollama-mistral-nemo,mistral,12B,female,Morocco,MENA,Uncle,153,-0.9682199,0.6260095,7.6654854,-7.941527,18.421265,2.1747975,-11.379427
ollama-mistral-7b_Uncle_Morocco_female,ollama-mistral-7b,mistral,7B,female,Morocco,MENA,Uncle,196,1.1134466,-0.44854903,10.428894,-8.94871,-21.41484,-15.874699,2.835092
ollama-qwen25-7b_Uncle_Morocco_female,ollama-qwen25-7b,qwen,7B,female,Morocco,MENA,Uncle,165,-0.07568806,-1.2915428,3.127414,-5.0935,-16.743677,-6.548193,16.027191
ollama-qwen25-3b_Uncle_Morocco_female,ollama-qwen25-3b,qwen,3B,female,Morocco,MENA,Uncle,145,-0.4599952,0.48019883,22.80913,-16.404057,-26.4079,-16.468666,2.0002763
ollama-gemma2-2b_Uncle_Morocco_female,ollama-gemma2-2b,gemma,2B,female,Morocco,MENA,Uncle,198,-1.4417759,1.7008753,22.259514,-22.588871,0.6553426,-30.717625,6.027885
ollama-gemma3-12b_Uncle_Morocco_female,ollama-gemma3-12b,gemma,12B,female,Morocco,MENA,Uncle,177,-1.6147695,0.10114352,36.3472,-13.620779,-25.343035,5.560688,-5.6112456
ollama-gemma3-27b_Uncle_Morocco_female,ollama-gemma3-27b,gemma,27B,female,Morocco,MENA,Uncle,180,-1.4823532,-1.2470903,44.632328,6.483327,-17.29408,8.18037,-32.687073
ollama-gptoss-20b_Uncle_Morocco_female,ollama-gptoss-20b,gpt-oss,20B,female,Morocco,MENA,Uncle,136,-0.1764662,0.49191564,-27.082344,-16.633972,-6.0345974,-23.543684,15.176463
ollama-llama31-8b_Uncle_Morocco_male,ollama-llama31-8b,llama,8B,male,Morocco,MENA,Uncle,166,0.10944958,0.13433082,-42.32823,-4.623519,-20.00308,2.9983025,16.123089
ollama-llama32-3b_Uncle_Morocco_male,ollama-llama32-3b,llama,3B,male,Morocco,MENA,Uncle,178,1.2085761,-1.2678344,-24.473707,-25.293604,-7.938649,1.9025049,17.10547
ollama-llama3-70b_Uncle_Morocco_male,ollama-llama3-70b,llama,70B,male,Morocco,MENA,Uncle,184,0.72770995,-0.52507913,-40.843243,2.4825907,-12.940598,5.0928793,26.869867
ollama-mistral-7b_Uncle_Morocco_male,ollama-mistral-7b,mistral,7B,male,Morocco,MENA,Uncle,164,1.2250729,1.6831031,-22.414738,-30.406038,-2.932701,-8.213333,34.542274
ollama-qwen25-7b_Uncle_Morocco_male,ollama-qwen25-7b,qwen,7B,male,Morocco,MENA,Uncle,187,1.1714231,0.2773537,-19.336859,-27.183743,-7.0986505,-6.9272118,32.276
ollama-qwen25-3b_Uncle_Morocco_male,ollama-qwen25-3b,qwen,3B,male,Morocco,MENA,Uncle,130,1.440705,1.1879795,-18.291002,-28.316868,-14.259802,-2.5720246,24.377262
ollama-gemma2-2b_Uncle_Morocco_male,ollama-gemma2-2b,gemma,2B,male,Morocco,MENA,Uncle,196,-0.7891544,2.4761891,19.430372,-15.597303,-5.8015256,-31.426504,-2.371309
ollama-gemma3-12b_Uncle_Morocco_male,ollama-gemma3-12b,gemma,12B,male,Morocco,MENA,Uncle,193,-1.9489989,0.39129514,38.974846,-13.572373,-28.91908,8.539514,-8.723239
ollama-gemma3-27b_Uncle_Morocco_male,ollama-gemma3-27b,gemma,27B,male,Morocco,MENA,Uncle,184,-0.49681836,0.5049116,44.08149,16.771235,0.92903495,8.57579,-32.265854
ollama-gptoss-20b_Uncle_Morocco_male,ollama-gptoss-20b,gpt-oss,20B,male,Morocco,MENA,Uncle,160,1.2338008,1.4766858,-30.510311,-15.315493,23.618053,-13.740706,-1.2325606
ollama-llama31-8b_Uncle_Nigeria_female,ollama-llama31-8b,llama,8B,female,Nigeria,Sub-Saharan Africa,Uncle,177,0.2178278,-2.1932895,-5.5613346,7.7302895,-4.583528,1.758495,2.2636518
ollama-llama32-3b_Uncle_Nigeria_female,ollama-llama32-3b,llama,3B,female,Nigeria,Sub-Saharan Africa,Uncle,181,-1.9452107,-3.2901623,6.8348947,10.96912,-13.722397,5.4592,-1.0786928
ollama-llama3-70b_Uncle_Nigeria_female,ollama-llama3-70b,llama,70B,female,Nigeria,Sub-Saharan Africa,Uncle,179,0.02915199,-1.0998752,-6.5785995,6.2352853,-4.342773,2.603247,8.33864
ollama-mistral-7b_Uncle_Nigeria_female,ollama-mistral-7b,mistral,7B,female,Nigeria,Sub-Saharan Africa,Uncle,207,2.1644175,1.3389053,-37.24839,28.019136,6.0691056,23.013996,23.086214
ollama-qwen25-7b_Uncle_Nigeria_female,ollama-qwen25-7b,qwen,7B,female,Nigeria,Sub-Saharan Africa,Uncle,147,0.8880758,-0.84684044,8.875812,-0.76569873,-24.903685,9.997016,5.91656
ollama-qwen25-3b_Uncle_Nigeria_female,ollama-qwen25-3b,qwen,3B,female,Nigeria,Sub-Saharan Africa,Uncle,208,0.0054487325,0.79558057,9.93707,-7.848566,-4.9749417,-21.644463,10.956689
ollama-gemma2-2b_Uncle_Nigeria_female,ollama-gemma2-2b,gemma,2B,female,Nigeria,Sub-Saharan Africa,Uncle,190,-1.2842851,1.1433945,14.565761,-25.670467,10.986749,-23.04172,-0.26340204
ollama-gemma3-12b_Uncle_Nigeria_female,ollama-gemma3-12b,gemma,12B,female,Nigeria,Sub-Saharan Africa,Uncle,200,-1.8572413,0.07695182,36.87792,-4.3037887,-18.516884,6.4217134,-20.105108
ollama-gemma3-27b_Uncle_Nigeria_female,ollama-gemma3-27b,gemma,27B,female,Nigeria,Sub-Saharan Africa,Uncle,180,-2.469966,0.64468884,42.36589,7.032366,-16.926544,11.256975,-29.212444
ollama-llama31-8b_Uncle_Nigeria_male,ollama-llama31-8b,llama,8B,male,Nigeria,Sub-Saharan Africa,Uncle,174,1.3672544,-1.0758338,-8.035251,6.876037,-4.659089,5.037611,11.093778
ollama-llama32-3b_Uncle_Nigeria_male,ollama-llama32-3b,llama,3B,male,Nigeria,Sub-Saharan Africa,Uncle,202,0.79398125,-0.80711,-33.025055,-26.291113,-19.729174,-24.712036,-1.041522
ollama-llama3-70b_Uncle_Nigeria_male,ollama-llama3-70b,llama,70B,male,Nigeria,Sub-Saharan Africa,Uncle,208,1.1992401,-0.37702405,-14.322267,16.899899,0.98317575,19.223127,2.489215
ollama-mistral-7b_Uncle_Nigeria_male,ollama-mistral-7b,mistral,7B,male,Nigeria,Sub-Saharan Africa,Uncle,178,1.7451001,0.38146505,-31.885008,21.957912,9.678753,22.423616,16.646915
ollama-qwen25-7b_Uncle_Nigeria_male,ollama-qwen25-7b,qwen,7B,male,Nigeria,Sub-Saharan Africa,Uncle,170,2.0816715,0.6780211,-6.7923765,-19.890482,12.2778425,0.11662565,14.271046
ollama-qwen25-3b_Uncle_Nigeria_male,ollama-qwen25-3b,qwen,3B,male,Nigeria,Sub-Saharan Africa,Uncle,189,2.2299616,1.0797548,-32.961395,19.374638,-2.1162038,32.054592,13.996392
ollama-gemma2-2b_Uncle_Nigeria_male,ollama-gemma2-2b,gemma,2B,male,Nigeria,Sub-Saharan Africa,Uncle,202,0.24475701,3.1180751,24.10901,-31.663952,4.5587206,-39.269882,10.58005
ollama-gemma3-12b_Uncle_Nigeria_male,ollama-gemma3-12b,gemma,12B,male,Nigeria,Sub-Saharan Africa,Uncle,203,-2.605959,2.9278946,27.46401,15.919246,6.9376864,15.854237,-24.108742
ollama-gemma3-27b_Uncle_Nigeria_male,ollama-gemma3-27b,gemma,27B,male,Nigeria,Sub-Saharan Africa,Uncle,186,-1.9074965,1.4583876,44.797794,16.001833,1.4507707,9.160001,-29.49186
ollama-gptoss-20b_Uncle_Nigeria_male,ollama-gptoss-20b,gpt-oss,20B,male,Nigeria,Sub-Saharan Africa,Uncle,178,0.94344586,1.338512,-29.368555,-4.7548194,27.137636,1.3939031,6.2299857
ollama-llama31-8b_Uncle_Kenya_female,ollama-llama31-8b,llama,8B,female,Kenya,Sub-Saharan Africa,Uncle,174,0.9940638,-1.4260588,-4.6376133,21.5113,-9.697308,26.836647,0.99720305
ollama-llama32-3b_Uncle_Kenya_female,ollama-llama32-3b,llama,3B,female,Kenya,Sub-Saharan Africa,Uncle,183,0.7103098,-1.3384047,-7.4946656,19.475885,-12.839254,21.499989,5.416411
ollama-llama3-70b_Uncle_Kenya_female,ollama-llama3-70b,llama,70B,female,Kenya,Sub-Saharan Africa,Uncle,208,-0.07771146,-3.7766237,-1.2847265,13.200789,-9.777933,12.377488,0.5778842
ollama-mistral-7b_Uncle_Kenya_female,ollama-mistral-7b,mistral,7B,female,Kenya,Sub-Saharan Africa,Uncle,187,2.1564581,1.0868051,-34.947693,24.167162,2.6269436,28.177015,14.688048
ollama-qwen25-7b_Uncle_Kenya_female,ollama-qwen25-7b,qwen,7B,female,Kenya,Sub-Saharan Africa,Uncle,185,2.678961,-0.7273122,-26.552929,8.332847,10.268416,11.431041,13.967654
ollama-qwen25-3b_Uncle_Kenya_female,ollama-qwen25-3b,qwen,3B,female,Kenya,Sub-Saharan Africa,Uncle,192,0.51149607,0.18451267,0.1967999,-9.257386,5.9714007,-7.3442664,-2.217747
ollama-gemma2-2b_Uncle_Kenya_female,ollama-gemma2-2b,gemma,2B,female,Kenya,Sub-Saharan Africa,Uncle,203,-2.321127,-0.39379883,28.385954,-11.091807,-5.424096,-39.57045,6.919062
ollama-gemma3-12b_Uncle_Kenya_female,ollama-gemma3-12b,gemma,12B,female,Kenya,Sub-Saharan Africa,Uncle,184,-2.0965927,-0.19114083,40.221493,-9.580217,-23.060955,7.746768,-9.8898735
ollama-gemma3-27b_Uncle_Kenya_female,ollama-gemma3-27b,gemma,27B,female,Kenya,Sub-Saharan Africa,Uncle,178,-1.2252992,-1.6470869,36.678448,4.6279664,-11.783177,10.082032,-16.194445
ollama-llama31-8b_Uncle_Kenya_male,ollama-llama31-8b,llama,8B,male,Kenya,Sub-Saharan Africa,Uncle,146,1.5001281,-1.0944934,-18.377401,15.743761,-1.4522997,18.118143,8.070156
ollama-llama32-3b_Uncle_Kenya_male,ollama-llama32-3b,llama,3B,male,Kenya,Sub-Saharan Africa,Uncle,169,0.5827186,0.25641668,-37.354095,-28.480738,-0.16399564,14.159056,20.138515
ollama-llama3-70b_Uncle_Kenya_male,ollama-llama3-70b,llama,70B,male,Kenya,Sub-Saharan Africa,Uncle,202,1.6131124,-0.9109891,-17.82246,18.432758,-7.2743597,22.134092,7.096515
ollama-mistral-nemo_Uncle_Kenya_male,ollama-mistral-nemo,mistral,12B,male,Kenya,Sub-Saharan Africa,Uncle,197,0.26169577,2.6414554,22.50579,17.355152,14.563647,13.287605,-21.329582
ollama-mistral-7b_Uncle_Kenya_male,ollama-mistral-7b,mistral,7B,male,Kenya,Sub-Saharan Africa,Uncle,200,2.1997902,0.46136823,-31.192198,21.531698,12.157117,22.606867,16.958963
ollama-qwen25-7b_Uncle_Kenya_male,ollama-qwen25-7b,qwen,7B,male,Kenya,Sub-Saharan Africa,Uncle,175,1.9581028,1.790241,-3.6704292,-10.836515,26.139877,14.693735,16.700964
ollama-qwen25-3b_Uncle_Kenya_male,ollama-qwen25-3b,qwen,3B,male,Kenya,Sub-Saharan Africa,Uncle,174,1.0519679,0.72017723,-0.5095054,-12.209436,4.682693,10.796663,14.714463
ollama-gemma2-2b_Uncle_Kenya_male,ollama-gemma2-2b,gemma,2B,male,Kenya,Sub-Saharan Africa,Uncle,199,-1.0671543,2.4758396,14.897914,-15.788889,-1.7962385,-25.730312,2.4932272
ollama-gemma3-12b_Uncle_Kenya_male,ollama-gemma3-12b,gemma,12B,male,Kenya,Sub-Saharan Africa,Uncle,195,-0.29881373,0.9933321,34.387424,24.361906,-8.19669,15.934741,-13.566314
ollama-gemma3-27b_Uncle_Kenya_male,ollama-gemma3-27b,gemma,27B,male,Kenya,Sub-Saharan Africa,Uncle,178,-1.130279,0.19083828,36.026287,15.92692,-9.185909,21.524853,-9.436976
ollama-llama31-8b_Uncle_Ethiopia_female,ollama-llama31-8b,llama,8B,female,Ethiopia,Sub-Saharan Africa,Uncle,204,1.5774032,0.034101054,-3.9713583,-10.288305,3.5414906,-3.9848015,12.188347
ollama-llama32-3b_Uncle_Ethiopia_female,ollama-llama32-3b,llama,3B,female,Ethiopia,Sub-Saharan Africa,Uncle,196,0.8952343,-0.288163,-20.372742,13.312132,18.071457,19.37952,7.6137114
ollama-llama3-70b_Uncle_Ethiopia_female,ollama-llama3-70b,llama,70B,female,Ethiopia,Sub-Saharan Africa,Uncle,181,0.40790018,-1.5658066,-10.097034,14.373023,7.8168097,9.967782,-1.8510793
ollama-mistral-nemo_Uncle_Ethiopia_female,ollama-mistral-nemo,mistral,12B,female,Ethiopia,Sub-Saharan Africa,Uncle,195,-0.18433768,0.2694093,7.2110147,-4.406323,14.410545,-30.696611,-11.160486
ollama-mistral-7b_Uncle_Ethiopia_female,ollama-mistral-7b,mistral,7B,female,Ethiopia,Sub-Saharan Africa,Uncle,181,1.3381563,-1.7515676,11.209747,11.038746,-10.241957,5.468089,9.151154
ollama-qwen25-7b_Uncle_Ethiopia_female,ollama-qwen25-7b,qwen,7B,female,Ethiopia,Sub-Saharan Africa,Uncle,174,0.07105932,-1.3903909,-9.2810955,-10.968445,-11.802098,-11.797948,10.169188
ollama-qwen25-3b_Uncle_Ethiopia_female,ollama-qwen25-3b,qwen,3B,female,Ethiopia,Sub-Saharan Africa,Uncle,122,0.7709758,0.70444596,-7.44241,-14.73863,-11.610318,-8.298531,17.582209
ollama-gemma2-2b_Uncle_Ethiopia_female,ollama-gemma2-2b,gemma,2B,female,Ethiopia,Sub-Saharan Africa,Uncle,177,-1.122215,0.49840355,26.091496,-18.89217,-29.803553,-12.803129,9.128944
ollama-gemma3-12b_Uncle_Ethiopia_female,ollama-gemma3-12b,gemma,12B,female,Ethiopia,Sub-Saharan Africa,Uncle,198,-1.3314501,-0.44698375,49.16766,12.726581,-9.132601,4.9357777,-37.876667
ollama-gemma3-27b_Uncle_Ethiopia_female,ollama-gemma3-27b,gemma,27B,female,Ethiopia,Sub-Saharan Africa,Uncle,188,-2.4019501,-0.37157643,42.31385,-2.130325,-22.225706,4.255649,-22.913357
ollama-gptoss-20b_Uncle_Ethiopia_female,ollama-gptoss-20b,gpt-oss,20B,female,Ethiopia,Sub-Saharan Africa,Uncle,129,0.1972635,-0.86887354,-25.214075,-12.787298,32.74842,-1.0362809,2.662184
ollama-llama31-8b_Uncle_Ethiopia_male,ollama-llama31-8b,llama,8B,male,Ethiopia,Sub-Saharan Africa,Uncle,165,-0.017490055,-2.2243416,1.5299698,13.287698,-12.285056,15.327332,3.4278848
ollama-llama32-3b_Uncle_Ethiopia_male,ollama-llama32-3b,llama,3B,male,Ethiopia,Sub-Saharan Africa,Uncle,153,0.07822594,-0.10398388,-39.07199,-27.710238,-0.69459254,16.26079,25.109104
ollama-llama3-70b_Uncle_Ethiopia_male,ollama-llama3-70b,llama,70B,male,Ethiopia,Sub-Saharan Africa,Uncle,194,0.17743272,-0.672315,-14.315753,10.707009,-2.742463,13.528131,7.730211
ollama-mistral-nemo_Uncle_Ethiopia_male,ollama-mistral-nemo,mistral,12B,male,Ethiopia,Sub-Saharan Africa,Uncle,166,0.9605626,2.393124,16.88348,41.25402,18.623726,33.298172,-3.3889935
ollama-mistral-7b_Uncle_Ethiopia_male,ollama-mistral-7b,mistral,7B,male,Ethiopia,Sub-Saharan Africa,Uncle,203,2.430123,3.0817323,-30.232718,23.267494,12.092217,22.96114,12.406119
ollama-qwen25-7b_Uncle_Ethiopia_male,ollama-qwen25-7b,qwen,7B,male,Ethiopia,Sub-Saharan Africa,Uncle,187,1.3247659,-0.80834156,-20.459415,-38.737537,19.058865,5.925159,4.7822757
ollama-qwen25-3b_Uncle_Ethiopia_male,ollama-qwen25-3b,qwen,3B,male,Ethiopia,Sub-Saharan Africa,Uncle,180,0.17258954,0.5259143,-6.9241138,-18.846668,19.055004,-23.459232,16.278631
ollama-gemma2-2b_Uncle_Ethiopia_male,ollama-gemma2-2b,gemma,2B,male,Ethiopia,Sub-Saharan Africa,Uncle,187,-0.14815982,0.9635186,14.348771,-1.6531833,19.304453,7.86953,-17.493017
ollama-gemma3-12b_Uncle_Ethiopia_male,ollama-gemma3-12b,gemma,12B,male,Ethiopia,Sub-Saharan Africa,Uncle,175,-0.7634128,0.08473318,41.776863,20.077478,-2.811682,26.63317,-26.066149
ollama-gemma3-27b_Uncle_Ethiopia_male,ollama-gemma3-27b,gemma,27B,male,Ethiopia,Sub-Saharan Africa,Uncle,185,-0.682164,0.6706825,36.977116,19.80485,-5.163043,21.63978,-20.083141
